date,Q,target
2025-04-24,19.057000000000006,20.8
2025-04-25,19.76000000000001,29.92
2025-04-26,28.424000000000014,32.21
2025-04-27,30.599500000000013,30.61
2025-04-28,29.07950000000001,30.16
2025-04-29,28.65200000000001,30.67
2025-04-30,29.136500000000012,26.8
2025-05-01,25.46000000000001,28.42
2025-05-02,26.999000000000013,23.97
2025-05-03,22.771500000000007,32.63
2025-05-04,30.998500000000014,23.44
2025-05-05,22.26800000000001,27.43
2025-05-06,26.05850000000001,21.71
2025-05-07,20.62450000000001,26.97
2025-05-08,25.621500000000008,25.28
2025-05-09,24.016000000000012,29.49
2025-05-10,28.01550000000001,38.3
2025-05-11,36.38500000000001,33.46
2025-05-12,31.787000000000013,28.91
2025-05-13,27.46450000000001,30.81
2025-05-14,29.26950000000001,20.09
2025-05-15,19.085500000000007,31.7
2025-05-16,30.115000000000013,29.94
2025-05-17,28.443000000000012,32.94
2025-05-18,31.29300000000001,43.14
2025-05-19,40.98300000000002,26.45
2025-05-20,25.12750000000001,26.9
2025-05-21,25.55500000000001,19.33
2025-05-22,18.363500000000005,40.39
2025-05-23,38.370500000000014,27.65
2025-05-24,26.26750000000001,36.1
2025-05-25,34.295000000000016,47.78
2025-05-26,45.39100000000002,35.01
2025-05-27,33.25950000000001,34.23
2025-05-28,32.51850000000001,41.33
2025-05-29,39.263500000000015,40.59
2025-05-30,38.56050000000002,30.06
2025-05-31,28.55700000000001,27.77
2025-06-01,26.38150000000001,36.65
2025-06-02,34.81750000000002,19.04
2025-06-03,18.088000000000008,24.28
2025-06-04,23.06600000000001,23.61
2025-06-05,22.429500000000008,28.14
2025-06-06,26.73300000000001,31.21
2025-06-07,29.649500000000014,25.58
2025-06-08,24.30100000000001,25.13
2025-06-09,23.87350000000001,31.1
2025-06-10,29.545000000000012,32.87
2025-06-11,31.226500000000012,19.69
2025-06-12,18.705500000000008,26.24
2025-06-13,24.928000000000008,20.67
2025-06-14,19.63650000000001,31.81
2025-06-15,30.21950000000001,31.95
2025-06-16,30.352500000000013,20.56
2025-06-17,19.532000000000007,27.17
2025-06-18,25.811500000000013,24.26
2025-06-19,23.04700000000001,20.9
2025-06-20,19.855000000000008,28.51
2025-06-21,27.084500000000013,22.86
2025-06-22,21.71700000000001,29.48
2025-06-23,28.00600000000001,30.22
2025-06-24,28.70900000000001,22.64
2025-06-25,21.50800000000001,30.06
2025-06-26,28.55700000000001,37.58
2025-06-27,35.701000000000015,22.84
2025-06-28,21.698000000000008,35.73
2025-06-29,33.943500000000014,33.08
2025-06-30,31.426000000000013,30.2
2025-07-01,28.690000000000012,24.98
2025-07-02,23.73100000000001,25.31
2025-07-03,24.04450000000001,21.94
2025-07-04,20.84300000000001,18.6
2025-07-05,17.67000000000001,24.09
2025-07-06,22.88550000000001,38.71
2025-07-07,11095.5245,28.79
2025-07-08,27.35050000000001,23.28
2025-07-09,22.11600000000001,19.22
2025-07-10,18.259000000000007,19.19
2025-07-11,18.23050000000001,27.54
2025-07-12,26.16300000000001,27.73
2025-07-13,26.343500000000013,31.06
2025-07-14,29.507000000000012,25.97
2025-07-15,24.67150000000001,38.06
2025-07-16,36.15700000000002,33.34
2025-07-17,31.673000000000016,15.9
2025-07-18,15.105000000000008,25.42
2025-07-19,24.14900000000001,42.31
2025-07-20,40.19450000000002,36.98
2025-07-21,35.131000000000014,28.06
2025-07-22,26.65700000000001,32.07
2025-07-23,30.466500000000014,35.7
2025-07-24,33.91500000000002,33.45
2025-07-25,31.777500000000018,26.15
2025-07-26,24.84250000000001,27.37
2025-07-27,26.00150000000001,29.47
2025-07-28,27.99650000000001,26.17
2025-07-29,24.861500000000014,24.57
2025-07-30,23.34150000000001,23.39
2025-07-31,22.22050000000001,25.79
2025-08-01,24.50050000000001,35.12
2025-08-02,33.36400000000001,52.67
2025-08-03,50.036500000000025,41.97
2025-08-04,39.87150000000002,31.85
2025-08-05,30.257500000000014,32.96
2025-08-06,31.312000000000015,32.44
2025-08-07,30.818000000000012,33.96
2025-08-08,32.262000000000015,28.82
2025-08-09,27.379000000000012,42.85
2025-08-10,40.70750000000002,29.22
2025-08-11,27.75900000000001,25.38
2025-08-12,24.111000000000008,26.05
2025-08-13,24.74750000000001,24.52
2025-08-14,23.29400000000001,29.26
2025-08-15,27.797000000000015,25.22
2025-08-16,23.95900000000001,32.97
2025-08-17,31.32150000000001,32.49
2025-08-18,30.865500000000015,31.47
2025-08-19,29.89650000000001,23.53
2025-08-20,22.35350000000001,32.9
2025-08-21,31.255000000000013,24.78
2025-08-22,23.54100000000001,19.91
2025-08-23,18.914500000000007,40.09
2025-08-24,38.08550000000002,41.31
2025-08-25,39.244500000000016,22.3
2025-08-26,21.18500000000001,20.39
2025-08-27,19.370500000000007,19.58
2025-08-28,18.601000000000006,26.78
2025-08-29,25.441000000000013,26.67
2025-08-30,25.33650000000001,32.35
2025-08-31,30.732500000000016,30.01
2025-09-01,28.509500000000013,20.22
2025-09-02,19.209000000000007,12.61
2025-09-03,11.979500000000005,24.29
2025-09-04,23.07550000000001,34.1
2025-09-05,32.39500000000002,33.34
2025-09-06,31.673000000000016,42.19
2025-09-07,40.080500000000015,36.86
2025-09-08,35.01700000000002,25.69
2025-09-09,24.40550000000001,28.78
2025-09-10,27.34100000000001,31.61
2025-09-11,30.029500000000013,36.99
2025-09-12,35.14050000000002,29.48
2025-09-13,28.00600000000001,39.88
2025-09-14,37.88600000000002,42.86
2025-09-15,40.71700000000002,35.15
2025-09-16,33.39250000000001,24.07
2025-09-17,22.86650000000001,30.9
2025-09-18,29.35500000000001,23.73
2025-09-19,22.54350000000001,35.41
